name,im_set,path,score,split,label
fig|511145.12.peg.1601,ecoli,input_jsons/fig|511145.12.peg.1601.json,0.1,test,0
fig|511145.12.peg.4085,ecoli,input_jsons/fig|511145.12.peg.4085.json,0.1,test,0
fig|511145.12.peg.1088,ecoli,input_jsons/fig|511145.12.peg.1088.json,0.875,test,0
fig|511145.12.peg.3224,ecoli,input_jsons/fig|511145.12.peg.3224.json,0.1,test,0
fig|511145.12.peg.3689,ecoli,input_jsons/fig|511145.12.peg.3689.json,0.783,test,0
fig|511145.12.peg.3602,ecoli,input_jsons/fig|511145.12.peg.3602.json,0.1,test,0
fig|511145.12.peg.620,ecoli,input_jsons/fig|511145.12.peg.620.json,0.981,test,0
fig|511145.12.peg.192,ecoli,input_jsons/fig|511145.12.peg.192.json,0.576,test,0
fig|511145.12.peg.394,ecoli,input_jsons/fig|511145.12.peg.394.json,0.588,test,0
fig|511145.12.peg.991,ecoli,input_jsons/fig|511145.12.peg.991.json,0.642,test,0
fig|511145.12.peg.3510,ecoli,input_jsons/fig|511145.12.peg.3510.json,0.395,test,0
fig|511145.12.peg.481,ecoli,input_jsons/fig|511145.12.peg.481.json,0.941,test,0
fig|511145.12.peg.2764,ecoli,input_jsons/fig|511145.12.peg.2764.json,0.509,test,0
fig|511145.12.peg.3075,ecoli,input_jsons/fig|511145.12.peg.3075.json,0.1,test,0
fig|511145.12.peg.1811,ecoli,input_jsons/fig|511145.12.peg.1811.json,0.831,test,0
fig|511145.12.peg.3321,ecoli,input_jsons/fig|511145.12.peg.3321.json,0.956,test,0
fig|511145.12.peg.1841,ecoli,input_jsons/fig|511145.12.peg.1841.json,0.1,test,0
fig|511145.12.peg.170,ecoli,input_jsons/fig|511145.12.peg.170.json,0.674,test,0
fig|511145.12.peg.298,ecoli,input_jsons/fig|511145.12.peg.298.json,0.1,test,0
fig|511145.12.peg.2531,ecoli,input_jsons/fig|511145.12.peg.2531.json,0.1,test,0
fig|511145.12.peg.3303,ecoli,input_jsons/fig|511145.12.peg.3303.json,0.475,test,0
fig|511145.12.peg.4373,ecoli,input_jsons/fig|511145.12.peg.4373.json,0.443,test,0
fig|511145.12.peg.4129,ecoli,input_jsons/fig|511145.12.peg.4129.json,0.1,test,0
fig|511145.12.peg.738,ecoli,input_jsons/fig|511145.12.peg.738.json,0.1,test,0
fig|511145.12.peg.1696,ecoli,input_jsons/fig|511145.12.peg.1696.json,0.764,test,0
fig|511145.12.peg.4369,ecoli,input_jsons/fig|511145.12.peg.4369.json,0.399,test,0
fig|511145.12.peg.1739,ecoli,input_jsons/fig|511145.12.peg.1739.json,0.182,test,0
fig|511145.12.peg.4023,ecoli,input_jsons/fig|511145.12.peg.4023.json,0.573,test,0
fig|511145.12.peg.2761,ecoli,input_jsons/fig|511145.12.peg.2761.json,0.1,test,0
fig|511145.12.peg.1011,ecoli,input_jsons/fig|511145.12.peg.1011.json,0.796,test,0
fig|511145.12.peg.191,ecoli,input_jsons/fig|511145.12.peg.191.json,0.879,test,0
fig|511145.12.peg.4268,ecoli,input_jsons/fig|511145.12.peg.4268.json,0.594,test,0
fig|511145.12.peg.1955,ecoli,input_jsons/fig|511145.12.peg.1955.json,0.601,test,0
fig|511145.12.peg.897,ecoli,input_jsons/fig|511145.12.peg.897.json,0.702,test,0
fig|511145.12.peg.2790,ecoli,input_jsons/fig|511145.12.peg.2790.json,0.788,test,0
fig|511145.12.peg.3979,ecoli,input_jsons/fig|511145.12.peg.3979.json,0.558,test,0
fig|511145.12.peg.168,ecoli,input_jsons/fig|511145.12.peg.168.json,0.1,test,0
fig|511145.12.peg.933,ecoli,input_jsons/fig|511145.12.peg.933.json,0.99,test,0
fig|511145.12.peg.2239,ecoli,input_jsons/fig|511145.12.peg.2239.json,0.419,test,0
fig|511145.12.peg.1301,ecoli,input_jsons/fig|511145.12.peg.1301.json,0.638,test,0
fig|511145.12.peg.2669,ecoli,input_jsons/fig|511145.12.peg.2669.json,0.832,test,0
fig|511145.12.peg.4462,ecoli,input_jsons/fig|511145.12.peg.4462.json,0.376,test,0
fig|511145.12.peg.3637,ecoli,input_jsons/fig|511145.12.peg.3637.json,0.455,test,0
fig|511145.12.peg.1263,ecoli,input_jsons/fig|511145.12.peg.1263.json,0.1,test,0
fig|511145.12.peg.4511,ecoli,input_jsons/fig|511145.12.peg.4511.json,0.908,test,0
fig|511145.12.peg.2500,ecoli,input_jsons/fig|511145.12.peg.2500.json,0.525,test,0
fig|511145.12.peg.4506,ecoli,input_jsons/fig|511145.12.peg.4506.json,0.513,test,0
fig|511145.12.peg.1987,ecoli,input_jsons/fig|511145.12.peg.1987.json,0.1,test,0
fig|511145.12.peg.4123,ecoli,input_jsons/fig|511145.12.peg.4123.json,0.1,test,0
fig|511145.12.peg.1478,ecoli,input_jsons/fig|511145.12.peg.1478.json,0.1,test,0
fig|511145.12.peg.120,ecoli,input_jsons/fig|511145.12.peg.120.json,0.598,test,0
fig|511145.12.peg.4091,ecoli,input_jsons/fig|511145.12.peg.4091.json,0.1,test,0
fig|511145.12.peg.342,ecoli,input_jsons/fig|511145.12.peg.342.json,0.405,test,0
fig|511145.12.peg.4041,ecoli,input_jsons/fig|511145.12.peg.4041.json,0.607,test,0
fig|511145.12.peg.3332,ecoli,input_jsons/fig|511145.12.peg.3332.json,0.265,test,0
fig|511145.12.peg.717,ecoli,input_jsons/fig|511145.12.peg.717.json,0.458,test,0
fig|511145.12.peg.3502,ecoli,input_jsons/fig|511145.12.peg.3502.json,0.1,test,0
fig|511145.12.peg.3107,ecoli,input_jsons/fig|511145.12.peg.3107.json,0.468,test,0
fig|511145.12.peg.3449,ecoli,input_jsons/fig|511145.12.peg.3449.json,0.1,test,0
fig|511145.12.peg.1381,ecoli,input_jsons/fig|511145.12.peg.1381.json,0.587,test,0
fig|511145.12.peg.725,ecoli,input_jsons/fig|511145.12.peg.725.json,0.999,test,0
fig|511145.12.peg.3614,ecoli,input_jsons/fig|511145.12.peg.3614.json,0.882,test,0
fig|511145.12.peg.4279,ecoli,input_jsons/fig|511145.12.peg.4279.json,0.699,test,0
fig|511145.12.peg.3948,ecoli,input_jsons/fig|511145.12.peg.3948.json,0.676,test,0
fig|511145.12.peg.346,ecoli,input_jsons/fig|511145.12.peg.346.json,0.837,test,0
fig|511145.12.peg.4146,ecoli,input_jsons/fig|511145.12.peg.4146.json,0.554,test,0
fig|511145.12.peg.344,ecoli,input_jsons/fig|511145.12.peg.344.json,0.1,test,0
fig|511145.12.peg.2268,ecoli,input_jsons/fig|511145.12.peg.2268.json,0.1,test,0
fig|511145.12.peg.4524,ecoli,input_jsons/fig|511145.12.peg.4524.json,0.1,test,0
fig|511145.12.peg.4493,ecoli,input_jsons/fig|511145.12.peg.4493.json,0.501,test,0
fig|511145.12.peg.3092,ecoli,input_jsons/fig|511145.12.peg.3092.json,0.535,test,0
fig|511145.12.peg.4384,ecoli,input_jsons/fig|511145.12.peg.4384.json,0.574,test,0
fig|511145.12.peg.236,ecoli,input_jsons/fig|511145.12.peg.236.json,0.1,test,0
fig|511145.12.peg.1684,ecoli,input_jsons/fig|511145.12.peg.1684.json,0.595,test,0
fig|511145.12.peg.4142,ecoli,input_jsons/fig|511145.12.peg.4142.json,0.1,test,0
fig|511145.12.peg.3068,ecoli,input_jsons/fig|511145.12.peg.3068.json,0.1,test,0
fig|511145.12.peg.3514,ecoli,input_jsons/fig|511145.12.peg.3514.json,0.1,test,0
fig|511145.12.peg.3301,ecoli,input_jsons/fig|511145.12.peg.3301.json,0.424,test,0
fig|511145.12.peg.4307,ecoli,input_jsons/fig|511145.12.peg.4307.json,0.736,test,0
fig|511145.12.peg.402,ecoli,input_jsons/fig|511145.12.peg.402.json,0.625,test,0
fig|511145.12.peg.4192,ecoli,input_jsons/fig|511145.12.peg.4192.json,0.427,test,0
fig|511145.12.peg.3626,ecoli,input_jsons/fig|511145.12.peg.3626.json,0.462,test,0
fig|511145.12.peg.707,ecoli,input_jsons/fig|511145.12.peg.707.json,0.1,test,0
fig|511145.12.peg.3345,ecoli,input_jsons/fig|511145.12.peg.3345.json,0.994,test,0
fig|511145.12.peg.723,ecoli,input_jsons/fig|511145.12.peg.723.json,0.1,test,0
fig|511145.12.peg.3157,ecoli,input_jsons/fig|511145.12.peg.3157.json,0.597,test,0
fig|511145.12.peg.805,ecoli,input_jsons/fig|511145.12.peg.805.json,0.158,test,0
fig|511145.12.peg.4513,ecoli,input_jsons/fig|511145.12.peg.4513.json,0.231,test,0
fig|511145.12.peg.983,ecoli,input_jsons/fig|511145.12.peg.983.json,0.551,test,0
fig|511145.12.peg.2632,ecoli,input_jsons/fig|511145.12.peg.2632.json,0.349,test,0
fig|511145.12.peg.3705,ecoli,input_jsons/fig|511145.12.peg.3705.json,0.476,test,0
fig|511145.12.peg.599,ecoli,input_jsons/fig|511145.12.peg.599.json,0.589,test,0
fig|511145.12.peg.3596,ecoli,input_jsons/fig|511145.12.peg.3596.json,0.73,test,0
fig|511145.12.peg.4398,ecoli,input_jsons/fig|511145.12.peg.4398.json,0.663,test,0
fig|511145.12.peg.2900,ecoli,input_jsons/fig|511145.12.peg.2900.json,0.84,test,0
fig|511145.12.peg.3951,ecoli,input_jsons/fig|511145.12.peg.3951.json,0.792,test,0
fig|511145.12.peg.1973,ecoli,input_jsons/fig|511145.12.peg.1973.json,0.409,test,0
fig|511145.12.peg.729,ecoli,input_jsons/fig|511145.12.peg.729.json,0.375,test,0
fig|511145.12.peg.648,ecoli,input_jsons/fig|511145.12.peg.648.json,0.818,test,0
fig|511145.12.peg.1839,ecoli,input_jsons/fig|511145.12.peg.1839.json,0.765,test,0
fig|511145.12.peg.17,ecoli,input_jsons/fig|511145.12.peg.17.json,0.1,test,0
fig|511145.12.peg.2062,ecoli,input_jsons/fig|511145.12.peg.2062.json,0.1,test,0
fig|511145.12.peg.3325,ecoli,input_jsons/fig|511145.12.peg.3325.json,0.715,test,0
fig|511145.12.peg.490,ecoli,input_jsons/fig|511145.12.peg.490.json,0.823,test,0
fig|511145.12.peg.4418,ecoli,input_jsons/fig|511145.12.peg.4418.json,0.1,test,0
fig|511145.12.peg.1226,ecoli,input_jsons/fig|511145.12.peg.1226.json,0.1,test,0
fig|511145.12.peg.3505,ecoli,input_jsons/fig|511145.12.peg.3505.json,0.873,test,0
fig|511145.12.peg.1737,ecoli,input_jsons/fig|511145.12.peg.1737.json,0.1,test,0
fig|511145.12.peg.1558,ecoli,input_jsons/fig|511145.12.peg.1558.json,0.557,test,0
fig|511145.12.peg.3147,ecoli,input_jsons/fig|511145.12.peg.3147.json,0.638,test,0
fig|511145.12.peg.3603,ecoli,input_jsons/fig|511145.12.peg.3603.json,0.197,test,0
fig|511145.12.peg.2233,ecoli,input_jsons/fig|511145.12.peg.2233.json,0.821,test,0
fig|511145.12.peg.166,ecoli,input_jsons/fig|511145.12.peg.166.json,0.532,test,0
fig|511145.12.peg.2264,ecoli,input_jsons/fig|511145.12.peg.2264.json,0.761,test,0
fig|511145.12.peg.103,ecoli,input_jsons/fig|511145.12.peg.103.json,0.325,test,0
fig|511145.12.peg.1706,ecoli,input_jsons/fig|511145.12.peg.1706.json,0.1,test,0
fig|511145.12.peg.4470,ecoli,input_jsons/fig|511145.12.peg.4470.json,0.777,test,0
fig|511145.12.peg.2604,ecoli,input_jsons/fig|511145.12.peg.2604.json,0.1,test,0
fig|511145.12.peg.652,ecoli,input_jsons/fig|511145.12.peg.652.json,0.5,test,0
fig|511145.12.peg.1683,ecoli,input_jsons/fig|511145.12.peg.1683.json,0.651,test,0
fig|511145.12.peg.935,ecoli,input_jsons/fig|511145.12.peg.935.json,0.212,test,0
fig|511145.12.peg.2760,ecoli,input_jsons/fig|511145.12.peg.2760.json,0.1,test,0
fig|511145.12.peg.1927,ecoli,input_jsons/fig|511145.12.peg.1927.json,0.1,test,0
fig|511145.12.peg.489,ecoli,input_jsons/fig|511145.12.peg.489.json,0.72,test,0
fig|511145.12.peg.3730,ecoli,input_jsons/fig|511145.12.peg.3730.json,0.628,test,0
fig|511145.12.peg.4453,ecoli,input_jsons/fig|511145.12.peg.4453.json,0.176,test,0
fig|511145.12.peg.3807,ecoli,input_jsons/fig|511145.12.peg.3807.json,0.491,test,0
fig|511145.12.peg.2004,ecoli,input_jsons/fig|511145.12.peg.2004.json,0.999,test,0
fig|511145.12.peg.2664,ecoli,input_jsons/fig|511145.12.peg.2664.json,0.651,test,0
fig|511145.12.peg.2780,ecoli,input_jsons/fig|511145.12.peg.2780.json,0.1,test,0
fig|511145.12.peg.902,ecoli,input_jsons/fig|511145.12.peg.902.json,0.518,test,0
fig|511145.12.peg.4532,ecoli,input_jsons/fig|511145.12.peg.4532.json,0.494,test,0
fig|511145.12.peg.81,ecoli,input_jsons/fig|511145.12.peg.81.json,0.873,test,0
fig|511145.12.peg.3511,ecoli,input_jsons/fig|511145.12.peg.3511.json,0.1,test,0
fig|511145.12.peg.4182,ecoli,input_jsons/fig|511145.12.peg.4182.json,0.1,test,0
fig|511145.12.peg.653,ecoli,input_jsons/fig|511145.12.peg.653.json,0.497,test,0
fig|511145.12.peg.3383,ecoli,input_jsons/fig|511145.12.peg.3383.json,0.925,test,0
fig|511145.12.peg.2970,ecoli,input_jsons/fig|511145.12.peg.2970.json,0.962,test,0
fig|511145.12.peg.4265,ecoli,input_jsons/fig|511145.12.peg.4265.json,0.1,test,0
fig|511145.12.peg.2392,ecoli,input_jsons/fig|511145.12.peg.2392.json,0.475,test,0
fig|511145.12.peg.4060,ecoli,input_jsons/fig|511145.12.peg.4060.json,0.983,test,0
fig|511145.12.peg.3726,ecoli,input_jsons/fig|511145.12.peg.3726.json,0.948,test,0
fig|511145.12.peg.4125,ecoli,input_jsons/fig|511145.12.peg.4125.json,0.48,test,0
fig|511145.12.peg.4461,ecoli,input_jsons/fig|511145.12.peg.4461.json,0.208,test,0
fig|511145.12.peg.2781,ecoli,input_jsons/fig|511145.12.peg.2781.json,0.858,test,0
fig|511145.12.peg.2750,ecoli,input_jsons/fig|511145.12.peg.2750.json,0.1,test,0
fig|511145.12.peg.750,ecoli,input_jsons/fig|511145.12.peg.750.json,0.959,test,0
fig|511145.12.peg.767,ecoli,input_jsons/fig|511145.12.peg.767.json,0.59,test,0
fig|511145.12.peg.239,ecoli,input_jsons/fig|511145.12.peg.239.json,0.472,test,0
fig|511145.12.peg.1314,ecoli,input_jsons/fig|511145.12.peg.1314.json,0.852,test,0
fig|511145.12.peg.4090,ecoli,input_jsons/fig|511145.12.peg.4090.json,0.403,test,0
fig|511145.12.peg.4102,ecoli,input_jsons/fig|511145.12.peg.4102.json,0.1,test,0
fig|511145.12.peg.1380,ecoli,input_jsons/fig|511145.12.peg.1380.json,0.1,test,0
fig|511145.12.peg.2064,ecoli,input_jsons/fig|511145.12.peg.2064.json,0.1,test,0
fig|511145.12.peg.2703,ecoli,input_jsons/fig|511145.12.peg.2703.json,0.314,test,0
fig|511145.12.peg.3659,ecoli,input_jsons/fig|511145.12.peg.3659.json,0.408,test,0
fig|511145.12.peg.2306,ecoli,input_jsons/fig|511145.12.peg.2306.json,0.973,test,0
fig|511145.12.peg.2802,ecoli,input_jsons/fig|511145.12.peg.2802.json,0.242,test,0
fig|511145.12.peg.940,ecoli,input_jsons/fig|511145.12.peg.940.json,0.501,test,0
fig|511145.12.peg.3898,ecoli,input_jsons/fig|511145.12.peg.3898.json,0.648,test,0
fig|511145.12.peg.3316,ecoli,input_jsons/fig|511145.12.peg.3316.json,0.159,test,0
fig|511145.12.peg.827,ecoli,input_jsons/fig|511145.12.peg.827.json,0.545,test,0
fig|511145.12.peg.4426,ecoli,input_jsons/fig|511145.12.peg.4426.json,0.405,test,0
fig|511145.12.peg.1912,ecoli,input_jsons/fig|511145.12.peg.1912.json,0.906,test,0
fig|511145.12.peg.3,ecoli,input_jsons/fig|511145.12.peg.3.json,0.458,test,0
fig|511145.12.peg.1477,ecoli,input_jsons/fig|511145.12.peg.1477.json,0.47,test,0
fig|511145.12.peg.428,ecoli,input_jsons/fig|511145.12.peg.428.json,0.568,test,0
fig|511145.12.peg.932,ecoli,input_jsons/fig|511145.12.peg.932.json,0.1,test,0
fig|511145.12.peg.2302,ecoli,input_jsons/fig|511145.12.peg.2302.json,0.625,test,0
fig|511145.12.peg.39,ecoli,input_jsons/fig|511145.12.peg.39.json,0.874,test,0
fig|511145.12.peg.3846,ecoli,input_jsons/fig|511145.12.peg.3846.json,0.68,test,0
fig|511145.12.peg.1094,ecoli,input_jsons/fig|511145.12.peg.1094.json,0.61,test,0
fig|511145.12.peg.3607,ecoli,input_jsons/fig|511145.12.peg.3607.json,0.1,test,0
fig|511145.12.peg.3763,ecoli,input_jsons/fig|511145.12.peg.3763.json,0.1,test,0
fig|511145.12.peg.300,ecoli,input_jsons/fig|511145.12.peg.300.json,0.987,test,1
fig|169963.11.peg.2133,ecoli,input_jsons/fig|169963.11.peg.2133.json,0.845,train,0
fig|196627.14.peg.1142,ecoli,input_jsons/fig|196627.14.peg.1142.json,0.745,train,0
fig|297246.15.peg.3089,ecoli,input_jsons/fig|297246.15.peg.3089.json,0.96,train,0
fig|297246.15.peg.151,ecoli,input_jsons/fig|297246.15.peg.151.json,0.1,train,0
fig|297246.15.peg.496,ecoli,input_jsons/fig|297246.15.peg.496.json,0.527,train,0
fig|297246.15.peg.2233,ecoli,input_jsons/fig|297246.15.peg.2233.json,0.465,train,0
fig|169963.11.peg.1080,ecoli,input_jsons/fig|169963.11.peg.1080.json,0.1,train,0
fig|297246.15.peg.282,ecoli,input_jsons/fig|297246.15.peg.282.json,0.446,train,0
fig|297246.15.peg.2089,ecoli,input_jsons/fig|297246.15.peg.2089.json,0.32,train,0
fig|169963.11.peg.2008,ecoli,input_jsons/fig|169963.11.peg.2008.json,0.1,train,0
fig|169963.11.peg.467,ecoli,input_jsons/fig|169963.11.peg.467.json,0.549,train,0
fig|298386.8.peg.1170,ecoli,input_jsons/fig|298386.8.peg.1170.json,0.556,train,0
fig|196627.14.peg.982,ecoli,input_jsons/fig|196627.14.peg.982.json,0.1,train,0
fig|169963.11.peg.752,ecoli,input_jsons/fig|169963.11.peg.752.json,0.515,train,0
fig|298386.8.peg.392,ecoli,input_jsons/fig|298386.8.peg.392.json,0.966,train,0
fig|224308.43.peg.3608,ecoli,input_jsons/fig|224308.43.peg.3608.json,0.1,train,0
fig|169963.11.peg.2398,ecoli,input_jsons/fig|169963.11.peg.2398.json,0.555,train,0
fig|297246.15.peg.1573,ecoli,input_jsons/fig|297246.15.peg.1573.json,0.1,train,0
fig|169963.11.peg.2386,ecoli,input_jsons/fig|169963.11.peg.2386.json,0.408,train,0
fig|196627.14.peg.1225,ecoli,input_jsons/fig|196627.14.peg.1225.json,0.64,train,0
fig|224308.43.peg.895,ecoli,input_jsons/fig|224308.43.peg.895.json,0.515,train,0
fig|297246.15.peg.1510,ecoli,input_jsons/fig|297246.15.peg.1510.json,0.1,train,0
fig|298386.8.peg.3587,ecoli,input_jsons/fig|298386.8.peg.3587.json,0.727,train,0
fig|169963.11.peg.2742,ecoli,input_jsons/fig|169963.11.peg.2742.json,0.687,train,0
fig|169963.11.peg.2043,ecoli,input_jsons/fig|169963.11.peg.2043.json,0.581,train,0
fig|196627.14.peg.1206,ecoli,input_jsons/fig|196627.14.peg.1206.json,0.1,train,0
fig|297246.15.peg.1512,ecoli,input_jsons/fig|297246.15.peg.1512.json,0.552,train,0
fig|169963.11.peg.257,ecoli,input_jsons/fig|169963.11.peg.257.json,0.999,train,0
fig|297246.15.peg.516,ecoli,input_jsons/fig|297246.15.peg.516.json,0.526,train,0
fig|297246.15.peg.2575,ecoli,input_jsons/fig|297246.15.peg.2575.json,0.1,train,0
fig|297246.15.peg.1728,ecoli,input_jsons/fig|297246.15.peg.1728.json,0.463,train,0
fig|298386.8.peg.3245,ecoli,input_jsons/fig|298386.8.peg.3245.json,0.999,train,0
fig|297246.15.peg.302,ecoli,input_jsons/fig|297246.15.peg.302.json,0.1,train,0
fig|297246.15.peg.1174,ecoli,input_jsons/fig|297246.15.peg.1174.json,0.457,train,0
fig|297246.15.peg.3173,ecoli,input_jsons/fig|297246.15.peg.3173.json,0.858,train,0
fig|297246.15.peg.1013,ecoli,input_jsons/fig|297246.15.peg.1013.json,0.6,train,0
fig|297246.15.peg.1736,ecoli,input_jsons/fig|297246.15.peg.1736.json,0.1,train,0
fig|196627.14.peg.240,ecoli,input_jsons/fig|196627.14.peg.240.json,0.744,train,0
fig|196627.14.peg.624,ecoli,input_jsons/fig|196627.14.peg.624.json,0.536,train,0
fig|169963.11.peg.182,ecoli,input_jsons/fig|169963.11.peg.182.json,0.573,train,0
fig|297246.15.peg.1933,ecoli,input_jsons/fig|297246.15.peg.1933.json,0.445,train,0
fig|297246.15.peg.3113,ecoli,input_jsons/fig|297246.15.peg.3113.json,0.541,train,0
fig|196627.14.peg.445,ecoli,input_jsons/fig|196627.14.peg.445.json,0.1,train,0
fig|169963.11.peg.686,ecoli,input_jsons/fig|169963.11.peg.686.json,0.636,train,0
fig|196627.14.peg.118,ecoli,input_jsons/fig|196627.14.peg.118.json,0.1,train,0
fig|169963.11.peg.966,ecoli,input_jsons/fig|169963.11.peg.966.json,0.745,train,0
fig|169963.11.peg.1095,ecoli,input_jsons/fig|169963.11.peg.1095.json,0.73,train,0
fig|297246.15.peg.747,ecoli,input_jsons/fig|297246.15.peg.747.json,0.777,train,0
fig|169963.11.peg.2254,ecoli,input_jsons/fig|169963.11.peg.2254.json,0.564,train,0
fig|169963.11.peg.1743,ecoli,input_jsons/fig|169963.11.peg.1743.json,0.1,train,0
fig|169963.11.peg.2163,ecoli,input_jsons/fig|169963.11.peg.2163.json,0.585,train,0
fig|169963.11.peg.2655,ecoli,input_jsons/fig|169963.11.peg.2655.json,0.1,train,0
fig|169963.11.peg.2559,ecoli,input_jsons/fig|169963.11.peg.2559.json,0.866,train,0
fig|196627.14.peg.1374,ecoli,input_jsons/fig|196627.14.peg.1374.json,0.643,train,0
fig|297246.15.peg.1589,ecoli,input_jsons/fig|297246.15.peg.1589.json,0.914,train,0
fig|224308.43.peg.4105,ecoli,input_jsons/fig|224308.43.peg.4105.json,0.399,train,0
fig|224308.43.peg.3572,ecoli,input_jsons/fig|224308.43.peg.3572.json,0.427,train,0
fig|169963.11.peg.2722,ecoli,input_jsons/fig|169963.11.peg.2722.json,0.474,train,0
fig|298386.8.peg.2081,ecoli,input_jsons/fig|298386.8.peg.2081.json,0.526,train,0
fig|224308.43.peg.41,ecoli,input_jsons/fig|224308.43.peg.41.json,0.716,train,0
fig|169963.11.peg.1146,ecoli,input_jsons/fig|169963.11.peg.1146.json,0.1,train,0
fig|297246.15.peg.1552,ecoli,input_jsons/fig|297246.15.peg.1552.json,0.514,train,0
fig|169963.11.peg.2419,ecoli,input_jsons/fig|169963.11.peg.2419.json,0.292,train,0
fig|298386.8.peg.819,ecoli,input_jsons/fig|298386.8.peg.819.json,0.966,train,0
fig|298386.8.peg.3169,ecoli,input_jsons/fig|298386.8.peg.3169.json,0.1,train,0
fig|169963.11.peg.170,ecoli,input_jsons/fig|169963.11.peg.170.json,0.1,train,0
fig|297246.15.peg.1317,ecoli,input_jsons/fig|297246.15.peg.1317.json,0.1,train,0
fig|297246.15.peg.1655,ecoli,input_jsons/fig|297246.15.peg.1655.json,0.1,train,0
fig|224308.43.peg.3375,ecoli,input_jsons/fig|224308.43.peg.3375.json,0.558,train,0
fig|196627.14.peg.967,ecoli,input_jsons/fig|196627.14.peg.967.json,0.301,train,0
fig|298386.8.peg.1038,ecoli,input_jsons/fig|298386.8.peg.1038.json,0.983,train,0
fig|297246.15.peg.3082,ecoli,input_jsons/fig|297246.15.peg.3082.json,0.846,train,0
fig|169963.11.peg.693,ecoli,input_jsons/fig|169963.11.peg.693.json,0.1,train,0
fig|224308.43.peg.3660,ecoli,input_jsons/fig|224308.43.peg.3660.json,0.1,train,0
fig|297246.15.peg.483,ecoli,input_jsons/fig|297246.15.peg.483.json,0.431,train,0
fig|297246.15.peg.2054,ecoli,input_jsons/fig|297246.15.peg.2054.json,0.427,train,0
fig|297246.15.peg.3013,ecoli,input_jsons/fig|297246.15.peg.3013.json,0.1,train,0
fig|196627.14.peg.299,ecoli,input_jsons/fig|196627.14.peg.299.json,0.62,train,0
fig|298386.8.peg.920,ecoli,input_jsons/fig|298386.8.peg.920.json,0.485,train,0
fig|224308.43.peg.4113,ecoli,input_jsons/fig|224308.43.peg.4113.json,0.9,train,0
fig|297246.15.peg.1852,ecoli,input_jsons/fig|297246.15.peg.1852.json,0.1,train,0
fig|169963.11.peg.1085,ecoli,input_jsons/fig|169963.11.peg.1085.json,0.536,train,0
fig|298386.8.peg.3361,ecoli,input_jsons/fig|298386.8.peg.3361.json,0.789,train,0
fig|196627.14.peg.628,ecoli,input_jsons/fig|196627.14.peg.628.json,0.806,train,0
fig|196627.14.peg.225,ecoli,input_jsons/fig|196627.14.peg.225.json,0.1,train,0
fig|169963.11.peg.2110,ecoli,input_jsons/fig|169963.11.peg.2110.json,0.575,train,0
fig|196627.14.peg.1290,ecoli,input_jsons/fig|196627.14.peg.1290.json,0.951,train,0
fig|169963.11.peg.2232,ecoli,input_jsons/fig|169963.11.peg.2232.json,0.725,train,0
fig|169963.11.peg.164,ecoli,input_jsons/fig|169963.11.peg.164.json,0.513,train,0
fig|224308.43.peg.486,ecoli,input_jsons/fig|224308.43.peg.486.json,0.672,train,0
fig|169963.11.peg.553,ecoli,input_jsons/fig|169963.11.peg.553.json,0.1,train,0
fig|224308.43.peg.4269,ecoli,input_jsons/fig|224308.43.peg.4269.json,0.1,train,0
fig|297246.15.peg.3030,ecoli,input_jsons/fig|297246.15.peg.3030.json,0.99,train,0
fig|298386.8.peg.1928,ecoli,input_jsons/fig|298386.8.peg.1928.json,0.1,train,0
